Rooms,Bathrooms,Floor Level,Year Built,View,Payment Method,Location,Amenities,Price_Numeric,Calculated_Price_Per_Meter,finishing_type,Type,price after 10 years
3.0,3 bathroom,3.0,2001.0,Outer,Cash,6Th Of October,C(BASICS),2568000.0,19002.52,superlux,Own,
3.0,3 bathroom,2.0,2025.0,Outer,Installments,Village West Compound,B(Compound),11358000.0,65430.04,superlux,Own,
1.0,1 bathroom,3.0,2024.0,Inner,Installments,A Fully,C(BASICS),2740000.0,44991.79,superlux,Own,
3.0,2 bathroom,1.0,2026.0,Inner,Cash or Installments,Tabarak Compound,B(Compound),5314000.0,34061.92,superlux,Own,
4.0,3 bathroom,3.0,2026.0,Inner,Cash,Garden Heights Compound,B(Compound),8276000.0,39006.46,superlux,Own,
2.0,1 bathroom,1.0,2027.0,Outer,Cash or Installments,قلب المستقبل سيتي,C(BASICS),3012000.0,30737.83,semi,Own,
3.0,2 bathroom,1.0,2014.0,Outer,Cash,مروج سموحة الإسكندرية,C(BASICS),8506000.0,46790.25,superlux,Own,
3.0,2 bathroom,3.0,2024.0,Inner,Cash,The Most Upscale,B(Compound),5109000.0,36370.76,superlux,Own,
3.0,2 bathroom,1.0,2028.0,Outer,Installments,تاج ستي,B(Compound),10025000.0,57168.11,superlux,Investment,23418000.0
1.0,1 bathroom,1.0,2025.0,Inner,Installments,Al Ahyaa,C(BASICS),6132000.0,60954.27,superlux,Own,
3.0,2 bathroom,2.0,2020.0,Outer,Cash,El Lebeny,C(BASICS),3299000.0,18304.39,superlux,Own,
2.0,1 bathroom,1.0,2027.0,Inner,Installments,A Modern Resort,C(BASICS),4872000.0,53995.35,superlux,Investment,8444000.0
3.0,2 bathroom,2.0,2019.0,Outer,Cash,El Maadi Ring,C(BASICS),4197000.0,19363.32,superlux,Own,
2.0,3 bathroom,5.0,2027.0,Outer,Cash,R8,B(Compound),4848000.0,35993.76,semi,Own,
3.0,3 bathroom,1.0,2028.0,Inner,Cash or Installments,ارقي كمبوند ارمونيا,B(Compound),4449000.0,37854.16,superlux,Investment,10726000.0
3.0,3 bathroom,1.0,2026.0,Inner,Cash,كمبوند الندي,B(Compound),3586000.0,24895.86,superlux,Own,
3.0,2 bathroom,2.0,2024.0,Inner,Cash or Installments,وصال ريزيدنس,C(BASICS),4772000.0,32568.93,semi,Own,
2.0,1 bathroom,2.0,2029.0,Outer,Cash or Installments,Maadi Dunes Compound,B(Compound),4119000.0,32162.1,semi,Investment,9273000.0
3.0,1 bathroom,3.0,2027.0,Inner,Installments,Sarai,B(Compound),4497000.0,34960.74,without,Investment,9964000.0
1.0,1 bathroom,1.0,2025.0,Outer,Installments,Trivana,C(BASICS),3204000.0,45427.48,superlux,Own,
3.0,2 bathroom,1.0,2028.0,Outer,Cash or Installments,شارع طيار الحلواني,C(BASICS),6210000.0,32624.11,without,Investment,9620000.0
3.0,1 bathroom,4.0,2020.0,Outer,Cash,القرنفل 1,C(BASICS),3956000.0,30944.93,superlux,Own,
2.0,1 bathroom,2.0,2028.0,Outer,Installments,Tesla Residence Compound,B(Compound),3583000.0,32221.22,semi,Investment,8070000.0
3.0,1 bathroom,1.0,2024.0,Outer,Cash,Fifth Square Compound,B(Compound),17581000.0,92785.52,superlux,Own,
3.0,1 bathroom,2.0,2023.0,Inner,Cash,شارع نصر خسرو,C(BASICS),4164000.0,28575.35,without,Own,
2.0,2 bathroom,10.0,2028.0,Outer,Cash or Installments,Scenario Compound,B(Compound),8728000.0,57599.16,superlux,Investment,20475000.0
3.0,2 bathroom,3.0,2028.0,Outer,Cash or Installments,Al Maamoura Beach,C(BASICS),4271000.0,33942.62,without,Investment,6543000.0
3.0,2 bathroom,2.0,2023.0,Outer,Cash,المنطقه الثانيه السياحيه,C(BASICS),5568000.0,27038.31,superlux,Own,
3.0,3 bathroom,1.0,2027.0,Outer,Cash,الاندلس ثاني نمره,C(BASICS),4687000.0,25933.71,semi,Investment,9260000.0
3.0,3 bathroom,2.0,2025.0,Inner,Cash or Installments,Village West Compound,B(Compound),11292000.0,72375.34,superlux,Own,
3.0,3 bathroom,2.0,2026.0,Inner,Installments,Mar Ville Compound,B(Compound),12170000.0,71905.47,semi,Investment,28314000.0
3.0,2 bathroom,4.0,2025.0,Outer,Cash,السياحيه السادسه مدينه,C(BASICS),5296000.0,25325.17,superlux,Own,
2.0,1 bathroom,4.0,2024.0,Outer,Installments,El Kawthar Second,C(BASICS),3929000.0,35914.08,without,Own,
2.0,2 bathroom,2.0,2023.0,Inner,Cash,الحي الخامس,C(BASICS),3714000.0,19916.34,semi,Own,
2.0,2 bathroom,1.0,2025.0,Inner,Installments,The Area,B(Compound),6955000.0,70659.35,superlux,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash or Installments,Golden Square,C(BASICS),3752000.0,22635.14,semi,Own,
2.0,1 bathroom,2.0,2024.0,Outer,Cash or Installments,A Fully Integrated,C(BASICS),3436000.0,68541.79,without,Own,
3.0,3 bathroom,3.0,2002.0,Outer,Cash,شارع مهدي عرفه,C(BASICS),8949000.0,40474.9,superlux,Own,
2.0,3 bathroom,4.0,2027.0,Inner,Installments,Mv Park,B(Compound),4610000.0,29896.24,semi,Investment,10756000.0
3.0,2 bathroom,3.0,2025.0,Outer,Cash,Sixteenth Neighborhood,C(BASICS),4661000.0,24675.74,superlux,Own,
3.0,2 bathroom,1.0,2023.0,Inner,Cash,Lake View Residence,B(Compound),17967000.0,91588.93,semi,Own,
2.0,2 bathroom,3.0,2029.0,Inner,Cash or Installments,Green Revolution,C(BASICS),9394000.0,53979.2,semi,Investment,16038000.0
3.0,3 bathroom,2.0,2027.0,Outer,Cash or Installments,Nile Boulivard For,B(Compound),7097000.0,48105.47,without,Investment,15425000.0
2.0,1 bathroom,3.0,2026.0,Inner,Installments,Holidays Park –,B(Compound),6529000.0,78182.25,superlux,Own,
3.0,2 bathroom,3.0,2021.0,Inner,Cash,Madinaty,B(Compound),7630000.0,54519.47,superlux,Own,
3.0,2 bathroom,6.0,2020.0,Outer,Cash,Stanley,C(BASICS),5683000.0,28086.39,superlux,Own,
2.0,1 bathroom,3.0,2023.0,Inner,Cash,Hadayek El Mohandiseen,C(BASICS),5499000.0,49243.31,superlux,Own,
3.0,2 bathroom,2.0,2028.0,Outer,Cash or Installments,شارع إبن هاني,C(BASICS),9636000.0,40280.91,superlux,Investment,16280000.0
2.0,1 bathroom,5.0,2025.0,Inner,Installments,West View Residence,B(Compound),6514000.0,47391.78,superlux,Own,
3.0,2 bathroom,2.0,2029.0,Inner,Cash or Installments,Green Revolution,C(BASICS),6240000.0,42008.89,semi,Investment,10666000.0
3.0,3 bathroom,3.0,2028.0,Inner,Installments,Address Home 2,C(BASICS),4826000.0,29426.83,without,Investment,7667000.0
3.0,2 bathroom,2.0,1999.0,Outer,Cash,الحي الثالث,C(BASICS),3597000.0,23231.93,superlux,Own,
3.0,1 bathroom,2.0,2026.0,Inner,Cash or Installments,Creek Town Compound,B(Compound),8351000.0,63505.7,semi,Own,
3.0,2 bathroom,4.0,1999.0,Outer,Cash,Tiamo City,C(BASICS),5110000.0,29073.74,superlux,Own,
4.0,3 bathroom,1.0,2002.0,Outer,Cash,الخمائل,C(BASICS),5818000.0,32218.41,superlux,Own,
3.0,3 bathroom,5.0,2025.0,Inner,Installments,West View Residence,B(Compound),9328000.0,66566.76,superlux,Own,
3.0,2 bathroom,2.0,2025.0,Outer,Cash,Mohammed Farid St.,C(BASICS),5413000.0,39241.7,superlux,Own,
2.0,1 bathroom,1.0,2025.0,Outer,Cash or Installments,قلب الأحياء موقع,C(BASICS),2589000.0,27061.77,without,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,مناطق فرعية بالزمالك,C(BASICS),18096000.0,68091.51,superlux,Own,
3.0,3 bathroom,5.0,2024.0,Outer,Cash or Installments,Lotus South,C(BASICS),4318000.0,28361.25,semi,Own,
3.0,3 bathroom,4.0,2026.0,Inner,Cash or Installments,Address Home Compound,B(Compound),2866000.0,20921.24,semi,Investment,6734000.0
3.0,2 bathroom,1.0,2026.0,Inner,Cash or Installments,Fourth Neighborhood,C(BASICS),4112000.0,18361.24,semi,Own,
3.0,2 bathroom,3.0,2025.0,Inner,Cash,الأندلس 1,C(BASICS),4261000.0,27499.19,superlux,Own,
3.0,3 bathroom,3.0,2024.0,Outer,Installments,Suez City,C(BASICS),2021000.0,13976.49,without,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,Public Prosecution Compound,B(Compound),5956000.0,26678.61,superlux,Own,
3.0,2 bathroom,5.0,2026.0,Inner,Cash,شارع مصدق,B(Compound),10167000.0,37889.91,superlux,Own,
3.0,3 bathroom,1.0,2026.0,Inner,Cash,Uptown Compound October,B(Compound),4169000.0,20180.07,superlux,Own,
3.0,2 bathroom,2.0,2027.0,Inner,Cash or Installments,The Icon Compound,B(Compound),4511000.0,31409.27,semi,Investment,10483000.0
2.0,1 bathroom,7.0,2015.0,Outer,Cash,قلب عرابيا تجربة,C(BASICS),2697000.0,38233.63,superlux,Own,
3.0,3 bathroom,5.0,2029.0,Inner,Cash or Installments,كمبوند سوديك ايست,B(Compound),8805000.0,68735.36,semi,Investment,20569000.0
3.0,2 bathroom,2.0,2025.0,Inner,Cash,القرنفل 1,C(BASICS),5101000.0,36464.36,semi,Own,
3.0,3 bathroom,2.0,2025.0,Outer,Installments,القرية الذكية,C(BASICS),4482000.0,28268.68,superlux,Own,
3.0,2 bathroom,2.0,2025.0,Inner,Installments,Sheikh Zayed,B(Compound),7512000.0,47038.2,semi,Own,
3.0,1 bathroom,6.0,2029.0,Inner,Cash or Installments,Origami Gardens,B(Compound),14582000.0,93552.32,semi,Investment,33879000.0
1.0,1 bathroom,1.0,2025.0,Outer,Installments,Al Ahyaa,C(BASICS),4233000.0,56364.85,superlux,Own,
3.0,2 bathroom,1.0,2027.0,Outer,Installments,A Modern Resort,C(BASICS),6180000.0,52988.08,superlux,Investment,10487000.0
3.0,2 bathroom,3.0,2025.0,Inner,Cash,Beit Al Watan,C(BASICS),3116000.0,17163.32,semi,Own,
3.0,3 bathroom,2.0,2025.0,Outer,Cash,اللوتس الجنوبيه تشطيب,B(Compound),4202000.0,35929.88,superlux,Own,
3.0,2 bathroom,11.0,2024.0,Outer,Cash or Installments,Al Ahyaa With,C(BASICS),8445000.0,51014.86,semi,Own,
3.0,3 bathroom,2.0,2026.0,Inner,Cash,Diar 2 Compound,B(Compound),5985000.0,29476.95,superlux,Own,
3.0,4 bathroom,3.0,2025.0,Inner,Cash or Installments,De Joya 1,C(BASICS),11233000.0,45908.94,semi,Own,
2.0,1 bathroom,5.0,2028.0,Outer,Cash or Installments,The Pearl Compound,B(Compound),4618000.0,39913.57,semi,Investment,10405000.0
3.0,3 bathroom,3.0,2028.0,Inner,Cash or Installments,Address Home Compound,B(Compound),5413000.0,30119.07,without,Investment,11939000.0
3.0,3 bathroom,1.0,2025.0,Outer,Cash,Swan Lake Residence,B(Compound),10958000.0,57272.77,superlux,Own,
3.0,2 bathroom,1.0,2018.0,Outer,Cash,Faisal – El,C(BASICS),1915000.0,12643.6,superlux,Own,
3.0,2 bathroom,3.0,2025.0,Inner,Cash,Soliman Azabi St.,B(Compound),5763000.0,35325.49,superlux,Own,
4.0,3 bathroom,6.0,2025.0,Outer,Cash,Pyramids Heights Compound,B(Compound),21959000.0,102315.72,superlux,Own,
3.0,2 bathroom,2.0,2021.0,Outer,Cash,The First Area,C(BASICS),4585000.0,27781.14,superlux,Own,
2.0,1 bathroom,2.0,2026.0,Inner,Installments,Jiwar Residence –,B(Compound),5254000.0,46619.34,superlux,Own,
2.0,1 bathroom,1.0,2029.0,Inner,Installments,حدائق المهندسين زايد,B(Compound),5310000.0,59091.92,without,Investment,11728000.0
2.0,2 bathroom,2.0,2028.0,Outer,Cash or Installments,Madinaty (Wide Garden,B(Compound),4780000.0,48715.86,superlux,Investment,11169000.0
2.0,3 bathroom,1.0,2013.0,Outer,Cash,حي أب تاون,C(BASICS),3509000.0,18594.67,superlux,Own,
3.0,3 bathroom,2.0,2020.0,Outer,Cash,The First Area,C(BASICS),5425000.0,34486.05,superlux,Own,
3.0,1 bathroom,1.0,2024.0,Inner,Cash,النرجس الجديدة,C(BASICS),5214000.0,33539.17,superlux,Own,
3.0,3 bathroom,1.0,2025.0,Inner,Cash,Stone Residence,C(BASICS),6446000.0,36992.83,superlux,Own,
3.0,2 bathroom,1.0,2024.0,Inner,Cash or Installments,Rivan Residence R7,C(BASICS),11897000.0,69605.66,semi,Own,
3.0,2 bathroom,3.0,2027.0,Inner,Cash or Installments,كمبوند الندي,B(Compound),4103000.0,26505.17,semi,Investment,9614000.0
3.0,3 bathroom,1.0,2028.0,Inner,Installments,Ahmed Zewail Rd,C(BASICS),6039000.0,31082.4,without,Investment,9569000.0
3.0,3 bathroom,1.0,2028.0,Outer,Cash or Installments,أكتوبر الجديدة,C(BASICS),3669000.0,21377.38,without,Investment,5592000.0
3.0,3 bathroom,4.0,2015.0,Outer,Cash,Canal Walk Arkan,C(BASICS),14856000.0,97865.61,superlux,Own,
2.0,2 bathroom,3.0,2024.0,Inner,Cash,Village West Compound,B(Compound),11913000.0,96500.61,superlux,Own,
3.0,2 bathroom,3.0,2026.0,Outer,Installments,Sixth Neighborhood,C(BASICS),4586000.0,24820.05,semi,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,Mv,C(BASICS),7405000.0,50984.58,semi,Own,
3.0,2 bathroom,1.0,2012.0,Outer,Cash,Stone Residence,C(BASICS),5773000.0,33113.46,without,Own,
3.0,2 bathroom,3.0,2022.0,Inner,Cash,El Sabah,C(BASICS),4160000.0,28767.03,superlux,Own,
2.0,1 bathroom,5.0,2025.0,Outer,Cash or Installments,A Luxury Resort,B(Compound),6875000.0,71764.09,superlux,Investment,16092000.0
2.0,1 bathroom,4.0,2024.0,Inner,Installments,Lavanda,B(Compound),3842000.0,55050.87,superlux,Own,
3.0,3 bathroom,3.0,2027.0,Outer,Installments,A Prime Location,C(BASICS),4465000.0,27534.53,superlux,Investment,7632000.0
3.0,2 bathroom,1.0,2027.0,Outer,Installments,A Prime Location,C(BASICS),3116000.0,43398.33,superlux,Investment,5336000.0
1.0,1 bathroom,1.0,2025.0,Inner,Cash,Neighborhood 1,C(BASICS),1878000.0,21049.09,superlux,Own,
3.0,3 bathroom,3.0,2027.0,Inner,Cash or Installments,Address Home 2,C(BASICS),3708000.0,27460.56,without,Investment,5851000.0
3.0,1 bathroom,3.0,2022.0,Outer,Cash,Zaid Ebn Haretha,C(BASICS),5504000.0,30632.24,superlux,Own,
3.0,3 bathroom,1.0,2028.0,Outer,Cash or Installments,أكتوبر الجديدة,C(BASICS),3647000.0,22552.72,without,Investment,5553000.0
2.0,1 bathroom,4.0,2023.0,Outer,Cash,طريق الهضبة الوسطي,C(BASICS),2621000.0,23916.42,superlux,Own,
2.0,3 bathroom,10.0,2018.0,Outer,Cash or Installments,Hassan Fathi St.,C(BASICS),6513000.0,35566.84,without,Own,
1.0,1 bathroom,4.0,2017.0,Outer,Cash,The Address Compound,B(Compound),7457000.0,81319.52,superlux,Own,
3.0,2 bathroom,2.0,2025.0,Inner,Cash,بالم هيلز نيو,C(BASICS),8752000.0,48342.91,superlux,Own,
3.0,2 bathroom,5.0,2027.0,Inner,Installments,One Of The,B(Compound),7711000.0,65883.46,without,Investment,17113000.0
3.0,3 bathroom,4.0,1980.0,Outer,Cash,شارع محيي الدين,C(BASICS),7990000.0,31317.37,superlux,Own,
2.0,1 bathroom,4.0,2028.0,Outer,Cash or Installments,Zamoon Compound,B(Compound),3408000.0,44456.04,semi,Investment,7701000.0
1.0,1 bathroom,4.0,2026.0,Outer,Installments,Street 31,C(BASICS),1004000.0,17485.2,superlux,Own,
2.0,3 bathroom,11.0,2020.0,Outer,Cash,Esse Residence,B(Compound),5243000.0,41192.65,superlux,Own,
3.0,3 bathroom,5.0,2024.0,Outer,Cash or Installments,شارع الملك فيصل,C(BASICS),975000.0,5460.66,without,Own,
3.0,3 bathroom,12.0,2015.0,Outer,Cash,المجاورة الثانية,C(BASICS),2826000.0,16645.07,superlux,Own,
3.0,3 bathroom,2.0,2025.0,Outer,Cash,One Kattameya Compound,B(Compound),4373000.0,31964.04,superlux,Own,
3.0,1 bathroom,2.0,2027.0,Inner,Cash or Installments,El Kornfol 7,C(BASICS),4422000.0,26545.8,semi,Investment,7988000.0
2.0,2 bathroom,6.0,2021.0,Inner,Cash,كمبوند الكارما كاي,B(Compound),6635000.0,49996.23,superlux,Own,
1.0,1 bathroom,1.0,2026.0,Inner,Installments,Lavanda Beach Resort,C(BASICS),3545000.0,50613.93,superlux,Own,
2.0,2 bathroom,1.0,2027.0,Inner,Installments,Northern Tourist Expansions,C(BASICS),3061000.0,21058.06,superlux,Own,
2.0,1 bathroom,4.0,2025.0,Inner,Installments,منتجع سكانديك,C(BASICS),7652000.0,77882.95,superlux,Own,
3.0,3 bathroom,2.0,2025.0,Outer,Installments,المستثمر الصغير,C(BASICS),5492000.0,28177.11,semi,Own,
3.0,3 bathroom,2.0,2026.0,Inner,Installments,Public Prosecution Compound,B(Compound),6121000.0,32287.16,without,Own,
3.0,3 bathroom,2.0,2006.0,Outer,Cash,El Nozha El,C(BASICS),6233000.0,35455.06,superlux,Own,
3.0,3 bathroom,4.0,2024.0,Outer,Cash or Installments,Talaat Owaida Street,C(BASICS),4091000.0,23421.31,without,Own,
2.0,1 bathroom,9.0,2025.0,Outer,Cash,قلب الأحياء منتجع,C(BASICS),4161000.0,41444.22,superlux,Own,
2.0,1 bathroom,2.0,2026.0,Inner,Installments,كمبوند الزراعيين,B(Compound),1491000.0,16486.07,superlux,Own,
3.0,2 bathroom,2.0,2027.0,Outer,Cash or Installments,Manial Museum St.,C(BASICS),5183000.0,30484.65,semi,Investment,8879000.0
3.0,3 bathroom,2.0,2028.0,Outer,Installments,كمبوند أب تاون,B(Compound),4833000.0,21895.53,semi,Investment,10894000.0
3.0,2 bathroom,2.0,2026.0,Inner,Installments,Tiba Gardens Compound,B(Compound),4977000.0,26320.8,superlux,Own,
3.0,3 bathroom,7.0,2024.0,Outer,Cash or Installments,كمبوند كيان,B(Compound),7782000.0,56724.25,semi,Own,
2.0,2 bathroom,4.0,2027.0,Outer,Cash or Installments,Ramo Buildings,B(Compound),5549000.0,37241.61,semi,Investment,12492000.0
2.0,2 bathroom,2.0,2025.0,Inner,Cash,Mountain View Hyde,B(Compound),10611000.0,57961.44,superlux,Own,
3.0,3 bathroom,2.0,2020.0,Outer,Cash,الخمائل,C(BASICS),7171000.0,35112.37,superlux,Own,
3.0,1 bathroom,2.0,2025.0,Outer,Cash,كمبوند داخل التجمع,B(Compound),3411000.0,24827.13,superlux,Own,
3.0,3 bathroom,3.0,2024.0,Outer,Cash,Mohye El Din,C(BASICS),6182000.0,34891.07,semi,Own,
3.0,3 bathroom,2.0,2015.0,Outer,Cash,كمبوند بيفرلي هيلز,B(Compound),22708000.0,96699.74,semi,Own,
3.0,2 bathroom,6.0,2024.0,Outer,Cash,White Residence Compound,B(Compound),6581000.0,52673.28,superlux,Own,
3.0,3 bathroom,1.0,2026.0,Outer,Installments,الحي الخامس,C(BASICS),4731000.0,23148.06,semi,Own,
3.0,3 bathroom,2.0,2027.0,Outer,Cash or Installments,ليك فيو ريزيدنس,B(Compound),14478000.0,74891.37,superlux,Investment,33817000.0
2.0,1 bathroom,3.0,2026.0,Inner,Installments,Compound Al Maqsed,B(Compound),2765000.0,22731.01,superlux,Own,
2.0,1 bathroom,2.0,2025.0,Inner,Cash or Installments,Almaqsad Park,B(Compound),3335000.0,24788.17,superlux,Own,
2.0,1 bathroom,2.0,2028.0,Inner,Installments,Magawish,C(BASICS),6227000.0,56909.16,superlux,Investment,10850000.0
2.0,1 bathroom,5.0,2001.0,Outer,Cash,A Fully Serviced,C(BASICS),4209000.0,39241.1,superlux,Own,
2.0,2 bathroom,2.0,2023.0,Inner,Cash,كمبوند حدائق المهندسين,B(Compound),6145000.0,45783.04,superlux,Own,
3.0,3 bathroom,1.0,2024.0,Inner,Installments,Rovan City,C(BASICS),7226000.0,41412.12,superlux,Own,
3.0,1 bathroom,2.0,2024.0,Outer,Cash,El Sabah,C(BASICS),3861000.0,23118.38,semi,Own,
3.0,3 bathroom,2.0,2023.0,Outer,Cash,Tijan 2 Compound,B(Compound),3376000.0,20186.56,superlux,Own,
2.0,1 bathroom,1.0,2025.0,Inner,Installments,Rock Eden Plaza,C(BASICS),4266000.0,28306.02,superlux,Own,
2.0,2 bathroom,2.0,2027.0,Inner,Installments,عين شمس,C(BASICS),3325000.0,24605.94,superlux,Investment,5759000.0
3.0,3 bathroom,1.0,2025.0,Outer,Installments,مدينتي مدخل 1,C(BASICS),7755000.0,40046.48,without,Own,
3.0,2 bathroom,6.0,2025.0,Inner,Cash,المجاورة السادسة,C(BASICS),3898000.0,22174.19,superlux,Own,
2.0,1 bathroom,1.0,2026.0,Outer,Installments,A Prime Location,C(BASICS),3171000.0,25784.68,superlux,Own,
2.0,1 bathroom,3.0,2025.0,Outer,Installments,منتجع سكانديك,C(BASICS),10764000.0,73852.49,superlux,Own,
1.0,1 bathroom,1.0,2026.0,Inner,Cash or Installments,Al Ahyaa,B(Compound),4608000.0,55238.55,superlux,Own,
3.0,2 bathroom,2.0,2029.0,Outer,Installments,شارع عمر مكرم,C(BASICS),6165000.0,34903.47,semi,Investment,10052000.0
5.0,4 bathroom,3.0,2022.0,Outer,Cash,El Orouba St.,C(BASICS),8032000.0,41791.98,superlux,Own,
2.0,1 bathroom,5.0,2024.0,Outer,Cash,فيلدج جاردن قطاميه,C(BASICS),11297000.0,72217.61,superlux,Own,
3.0,1 bathroom,1.0,2026.0,Outer,Installments,شارع العشرين,C(BASICS),2951000.0,16214.29,superlux,Own,
1.0,1 bathroom,1.0,2026.0,Inner,Cash,المنطقه ل,C(BASICS),1618000.0,16070.72,semi,Own,
3.0,3 bathroom,3.0,2025.0,Outer,Cash,شارع أحمد عرابي,C(BASICS),4882000.0,16605.44,superlux,Own,
1.0,1 bathroom,1.0,2027.0,Inner,Installments,كمبوند دجلة بالمز,B(Compound),2156000.0,22346.6,superlux,Investment,5141000.0
1.0,2 bathroom,1.0,2029.0,Outer,Cash or Installments,Rovan City,B(Compound),4884000.0,46394.98,semi,Investment,11047000.0
3.0,3 bathroom,4.0,2025.0,Outer,Cash or Installments,El Patio Oro,C(BASICS),10850000.0,61560.28,semi,Own,
3.0,1 bathroom,10.0,2023.0,Outer,Cash or Installments,التوسعات السياحية الشمالية,C(BASICS),4452000.0,25288.27,semi,Own,
3.0,3 bathroom,1.0,2025.0,Outer,Cash or Installments,Bait El Watan,C(BASICS),3855000.0,20254.3,semi,Own,
3.0,3 bathroom,3.0,2028.0,Inner,Cash or Installments,حى الجيزة,C(BASICS),5807000.0,26265.32,without,Investment,9355000.0
3.0,1 bathroom,3.0,2024.0,Inner,Cash or Installments,A Strategic Location,B(Compound),4521000.0,41265.06,semi,Own,
3.0,1 bathroom,2.0,2024.0,Outer,Cash or Installments,شارع عطية الصوالحي,C(BASICS),3936000.0,35610.24,superlux,Own,
3.0,3 bathroom,2.0,2029.0,Inner,Cash or Installments,كمبوند جي ويست,B(Compound),6036000.0,37323.77,semi,Investment,14101000.0
2.0,2 bathroom,7.0,2024.0,Outer,Cash or Installments,شارع الامراء,C(BASICS),1088000.0,7264.47,without,Own,
3.0,2 bathroom,1.0,2024.0,Inner,Cash or Installments,شارع عطية الصوالحي,C(BASICS),3554000.0,29835.46,semi,Own,
3.0,2 bathroom,1.0,2025.0,Inner,Cash,المنطقة الثانية,C(BASICS),3900000.0,25934.3,superlux,Own,
3.0,3 bathroom,1.0,2028.0,Outer,Cash or Installments,أكتوبر الجديدة,C(BASICS),3929000.0,23243.02,without,Investment,5965000.0
3.0,3 bathroom,5.0,2024.0,Inner,Cash,الأندلس 1,C(BASICS),3748000.0,26549.55,superlux,Own,
3.0,3 bathroom,4.0,2028.0,Outer,Cash or Installments,Address Home 2,C(BASICS),4765000.0,30566.43,without,Investment,7325000.0
2.0,2 bathroom,2.0,2024.0,Inner,Cash,El Patio Oro,C(BASICS),8167000.0,57946.64,semi,Own,
3.0,1 bathroom,3.0,2024.0,Inner,Cash,El Patio Sola,C(BASICS),7758000.0,49451.81,superlux,Own,
3.0,1 bathroom,2.0,2019.0,Inner,Cash,سموحة في كومباوند,C(BASICS),3940000.0,28934.42,superlux,Own,
2.0,2 bathroom,2.0,2025.0,Inner,Installments,Ramo Buildings,B(Compound),6334000.0,52748.17,semi,Own,
